0.9529411764705882,0.9529411764705882,0.9490196078431372
0.2196078431372549,0.23921568627450981,0.5882352941176471
0.8392156862745098,0.49411764705882355,0.17254901960784313
0.45098039215686275,0.3215686274509804,0.26666666666666666
0.7843137254901961,0.7843137254901961,0.7843137254901961
0.27450980392156865,0.5803921568627451,0.28627450980392155
0.3137254901960784,0.3568627450980392,0.6509803921568628
0.7607843137254902,0.5882352941176471,0.5098039215686274
0.6274509803921569,0.6274509803921569,0.6274509803921569
0.6862745098039216,0.21176470588235294,0.23529411764705882
0.7568627450980392,0.35294117647058826,0.38823529411764707
0.3843137254901961,0.47843137254901963,0.615686274509804
0.47843137254901963,0.47843137254901963,0.4745098039215686
0.9058823529411765,0.7803921568627451,0.12156862745098039
0.3686274509803922,0.23529411764705882,0.4235294117647059
0.5215686274509804,0.5019607843137255,0.6941176470588235
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.7333333333333333,0.33725490196078434,0.5843137254901961
0.615686274509804,0.7372549019607844,0.25098039215686274
0.5215686274509804,0.5019607843137255,0.6941176470588235
0.20392156862745098,0.20392156862745098,0.20392156862745098
0.03137254901960784,0.5215686274509804,0.6313725490196078
0.8784313725490196,0.6392156862745098,0.1803921568627451
0.403921568627451,0.7411764705882353,0.6666666666666666
