 58.3, 61.8, 54.1
 7.9, 7.5, 18.8
 28.7, 23.9, 8.8
 16.3, 16.3, 15.7
 40.1, 42.4, 38.6
 18.4, 24.4, 17.1
 15.8, 15.6, 30.3
 29.2, 27.5, 20.1
 25.6, 27.1, 25.5
 16.6, 11.9, 7.0
 22.4, 17.2, 13.4
 13.4, 14.6, 19.8
 15.5, 16.6, 16.3
 38.1, 39.7, 10.1
 7.0, 6.3, 9.5
 9.1, 10.7, 6.0
 9.3, 10.0, 10.4
 20.8, 15.7, 19.5
 23.1, 28.7, 9.8
 16.0, 15.7, 21.9
 3.8, 4.1, 4.1
 11.2, 14.6, 22.1
 30.2, 28.2, 7.6
 19.6, 25.6, 22.8
